last,first,pos,num,misses,dz_miss,nz_miss,oz_miss,p1_miss,p2_miss,p3_miss,ot_miss,5v5_miss,ev_miss,pp_miss,sh_miss,miss_for_oi,miss_for_oi_5v5,miss_against_oi,miss_against_oi_5v5,miss_wide,miss_over,miss_post,miss_wrist,miss_slap,miss_snap,miss_back,miss_deflect,miss_tip,miss_wrap,miss_other
WATSON,AUSTIN,L,51,16.0,0.0,2.0,14.0,5.0,6.0,5.0,0.0,15.0,16.0,0.0,0.0,73.0,71.0,104.0,86.0,14.0,1.0,1.0,6.0,2.0,1.0,3.0,1.0,3.0,0.0,0.0
AGOSTINO,KENNY,L,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOLLOWAY,BUD,C,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COUSINS,NICK,C,52,11.0,0.0,0.0,11.0,4.0,3.0,3.0,1.0,10.0,10.0,1.0,0.0,75.0,71.0,61.0,58.0,9.0,2.0,0.0,5.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0
GUSTAFSSON,ERIK,D,52,24.0,0.0,3.0,21.0,13.0,5.0,6.0,0.0,20.0,21.0,3.0,0.0,112.0,90.0,104.0,97.0,23.0,1.0,0.0,7.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0
ERICSSON,JONATHAN,D,52,42.0,0.0,0.0,42.0,13.0,16.0,13.0,0.0,41.0,41.0,1.0,0.0,199.0,189.0,273.0,198.0,37.0,4.0,1.0,16.0,21.0,3.0,1.0,0.0,1.0,0.0,0.0
SCHENN,LUKE,D,52,25.0,0.0,1.0,24.0,12.0,4.0,9.0,0.0,23.0,23.0,2.0,0.0,161.0,155.0,172.0,121.0,24.0,1.0,0.0,16.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0
MARINCIN,MARTIN,D,52,34.0,0.0,0.0,34.0,13.0,10.0,11.0,0.0,34.0,34.0,0.0,0.0,211.0,205.0,223.0,175.0,30.0,4.0,0.0,13.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0
IRWIN,MATT,D,52,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOLLIG,BRANDON,L,52,23.0,0.0,2.0,21.0,10.0,10.0,3.0,0.0,23.0,23.0,0.0,0.0,77.0,76.0,109.0,107.0,19.0,4.0,0.0,12.0,1.0,7.0,2.0,0.0,1.0,0.0,0.0
JOHNSTON,ROSS,L,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FASCHING,HUDSON,R,52,5.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,5.0,5.0,0.0,0.0,16.0,16.0,10.0,10.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
HORVAT,BO,C,53,43.0,1.0,0.0,42.0,16.0,10.0,16.0,1.0,32.0,34.0,8.0,1.0,212.0,150.0,286.0,207.0,34.0,8.0,1.0,22.0,4.0,6.0,5.0,4.0,1.0,0.0,1.0
CIZIKAS,CASEY,C,53,34.0,0.0,0.0,34.0,9.0,15.0,10.0,0.0,34.0,34.0,0.0,0.0,152.0,147.0,196.0,134.0,26.0,6.0,2.0,20.0,5.0,3.0,1.0,1.0,4.0,0.0,0.0
KNIGHT,CORBAN,C,53,6.0,0.0,0.0,6.0,5.0,0.0,1.0,0.0,6.0,6.0,0.0,0.0,31.0,31.0,28.0,28.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
SKINNER,JEFF,C,53,81.0,0.0,2.0,79.0,23.0,17.0,38.0,3.0,66.0,72.0,9.0,0.0,303.0,221.0,247.0,223.0,70.0,6.0,5.0,31.0,12.0,21.0,6.0,7.0,4.0,0.0,0.0
CARRICK,SAM,C,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COLLINS,SEAN,C,53,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GRIFFITH,SETH,C,53,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,6.0,12.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRAVEL,KEVIN,D,53,6.0,0.0,0.0,6.0,2.0,1.0,3.0,0.0,5.0,6.0,0.0,0.0,14.0,11.0,7.0,7.0,6.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
WITKOWSKI,LUKE,D,53,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,6.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GOSTISBEHERE,SHAYNE,D,53,79.0,0.0,0.0,79.0,24.0,28.0,22.0,5.0,40.0,47.0,31.0,1.0,303.0,177.0,204.0,174.0,67.0,7.0,5.0,20.0,49.0,8.0,2.0,0.0,0.0,0.0,0.0
THEODORE,SHEA,D,53,12.0,0.0,0.0,12.0,4.0,1.0,7.0,0.0,9.0,9.0,2.0,1.0,78.0,53.0,71.0,58.0,9.0,1.0,2.0,8.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
MOZIK,VOJTECH,D,53,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,16.0,16.0,13.0,13.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
MASHINTER,BRANDON,L,53,7.0,0.0,0.0,7.0,0.0,3.0,4.0,0.0,7.0,7.0,0.0,0.0,40.0,39.0,54.0,52.0,7.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
LESSIO,LUCAS,L,53,4.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,15.0,15.0,15.0,15.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAUTHIER,FREDERIK,C,54,4.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,14.0,14.0,26.0,17.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
MCQUAID,ADAM,D,54,17.0,0.0,0.0,17.0,9.0,3.0,5.0,0.0,17.0,17.0,0.0,0.0,174.0,161.0,262.0,179.0,17.0,0.0,0.0,8.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0
PESCE,BRETT,D,54,44.0,0.0,2.0,42.0,16.0,14.0,13.0,1.0,36.0,37.0,7.0,0.0,244.0,210.0,280.0,238.0,36.0,7.0,1.0,12.0,21.0,10.0,0.0,0.0,1.0,0.0,0.0
HUDON,CHARLES,L,54,4.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,3.0,3.0,1.0,0.0,8.0,7.0,4.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KHAIRA,JUJHAR,L,54,6.0,0.0,0.0,6.0,4.0,0.0,2.0,0.0,6.0,6.0,0.0,0.0,19.0,19.0,30.0,30.0,4.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BULMER,BRETT,R,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LETESTU,MARK,C,55,45.0,0.0,0.0,45.0,13.0,22.0,10.0,0.0,25.0,27.0,17.0,1.0,221.0,149.0,266.0,177.0,39.0,3.0,3.0,16.0,10.0,7.0,2.0,0.0,10.0,0.0,0.0
SCHEIFELE,MARK,C,55,69.0,0.0,0.0,69.0,23.0,23.0,22.0,1.0,56.0,60.0,9.0,0.0,313.0,234.0,207.0,179.0,53.0,9.0,7.0,35.0,4.0,9.0,5.0,11.0,5.0,0.0,0.0
ACCIARI,NOEL,C,55,6.0,0.0,0.0,6.0,3.0,1.0,2.0,0.0,6.0,6.0,0.0,0.0,18.0,17.0,35.0,26.0,6.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
NESS,AARON,D,55,5.0,0.0,0.0,5.0,1.0,3.0,1.0,0.0,5.0,5.0,0.0,0.0,18.0,18.0,26.0,25.0,5.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
BIEGA,ALEX,D,55,15.0,0.0,0.0,15.0,6.0,4.0,5.0,0.0,14.0,14.0,1.0,0.0,110.0,109.0,179.0,163.0,13.0,1.0,1.0,7.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0
COBURN,BRAYDON,D,55,44.0,0.0,4.0,40.0,15.0,11.0,18.0,0.0,44.0,44.0,0.0,0.0,220.0,215.0,283.0,197.0,34.0,8.0,2.0,17.0,19.0,4.0,2.0,1.0,1.0,0.0,0.0
SUMMERS,CHRIS,D,55,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,10.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
EHRHOFF,CHRISTIAN,D,55,9.0,0.0,1.0,8.0,4.0,1.0,4.0,0.0,9.0,9.0,0.0,0.0,26.0,25.0,26.0,26.0,9.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0
PARAYKO,COLTON,D,55,74.0,1.0,0.0,73.0,21.0,19.0,33.0,1.0,57.0,60.0,12.0,2.0,301.0,246.0,240.0,195.0,63.0,10.0,1.0,37.0,33.0,3.0,0.0,0.0,0.0,0.0,1.0
SCHULTZ,JEFF,D,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAMAGE,JOHN,D,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOYCHUK,JOHNNY,D,55,74.0,0.0,3.0,71.0,23.0,27.0,24.0,0.0,64.0,66.0,7.0,1.0,260.0,229.0,276.0,227.0,62.0,9.0,3.0,17.0,53.0,4.0,0.0,0.0,0.0,0.0,0.0
SCHULTZ,NICK,D,55,36.0,0.0,0.0,36.0,15.0,13.0,8.0,0.0,33.0,35.0,0.0,1.0,209.0,190.0,314.0,207.0,33.0,3.0,0.0,7.0,20.0,7.0,1.0,0.0,1.0,0.0,0.0
KRONWALL,NIKLAS,D,55,29.0,1.0,0.0,28.0,10.0,9.0,9.0,1.0,14.0,15.0,14.0,0.0,281.0,199.0,256.0,169.0,24.0,4.0,1.0,5.0,20.0,3.0,1.0,0.0,0.0,0.0,0.0
RISTOLAINEN,RASMUS,D,55,61.0,1.0,1.0,59.0,14.0,20.0,26.0,1.0,38.0,43.0,16.0,2.0,342.0,230.0,460.0,336.0,49.0,9.0,3.0,26.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0
LOOV,VIKTOR,D,55,4.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,4.0,4.0,0.0,0.0,9.0,9.0,8.0,7.0,3.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MCLEOD,CODY,L,55,20.0,0.0,0.0,20.0,5.0,8.0,7.0,0.0,18.0,18.0,2.0,0.0,135.0,129.0,194.0,159.0,17.0,2.0,1.0,6.0,1.0,0.0,4.0,4.0,4.0,0.0,1.0
ROBINSON,BUDDY,R,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRIESEN,ALEX,C,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FROESE,BYRON,C,56,29.0,0.0,1.0,28.0,10.0,6.0,13.0,0.0,25.0,26.0,1.0,2.0,105.0,89.0,156.0,114.0,26.0,1.0,2.0,8.0,3.0,8.0,0.0,0.0,9.0,0.0,1.0
DANO,MARKO,C,56,21.0,0.0,0.0,21.0,7.0,8.0,6.0,0.0,18.0,18.0,3.0,0.0,85.0,73.0,56.0,54.0,16.0,4.0,1.0,14.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0
MATHESON,MICHAEL,D,56,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,13.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CROSS,TOMMY,D,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIETILA,BLAKE,L,56,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,13.0,13.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
WOODS,BRENDAN,L,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAULA,ERIK,L,56,27.0,0.0,0.0,27.0,12.0,7.0,8.0,0.0,26.0,26.0,0.0,1.0,126.0,117.0,251.0,189.0,26.0,1.0,0.0,16.0,3.0,4.0,1.0,0.0,2.0,0.0,1.0
FIALA,KEVIN,L,56,5.0,0.0,0.0,5.0,1.0,1.0,3.0,0.0,4.0,4.0,1.0,0.0,17.0,16.0,7.0,7.0,5.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
PAAJARVI,MAGNUS,L,56,33.0,0.0,0.0,33.0,10.0,13.0,9.0,1.0,31.0,33.0,0.0,0.0,122.0,115.0,90.0,87.0,29.0,4.0,0.0,21.0,1.0,2.0,2.0,3.0,3.0,0.0,1.0
BECK,TAYLOR,L,56,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PULKKINEN,TEEMU,L,56,39.0,0.0,0.0,39.0,10.0,17.0,12.0,0.0,28.0,29.0,10.0,0.0,108.0,79.0,63.0,56.0,37.0,2.0,0.0,16.0,13.0,5.0,3.0,2.0,0.0,0.0,0.0
BAILEY,JUSTIN,R,56,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,15.0,15.0,27.0,27.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GRANT,DEREK,C,57,7.0,0.0,0.0,7.0,0.0,4.0,3.0,0.0,7.0,7.0,0.0,0.0,32.0,31.0,32.0,27.0,5.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
WINGELS,TOMMY,C,57,44.0,1.0,0.0,43.0,17.0,12.0,15.0,0.0,41.0,42.0,1.0,1.0,156.0,138.0,177.0,142.0,37.0,6.0,1.0,21.0,1.0,2.0,4.0,6.0,9.0,0.0,1.0
VAN RIEMSDYK,TREVOR,D,57,37.0,0.0,0.0,37.0,11.0,9.0,17.0,0.0,32.0,33.0,3.0,1.0,268.0,226.0,290.0,232.0,34.0,2.0,1.0,10.0,24.0,2.0,1.0,0.0,0.0,0.0,0.0
MYERS,TYLER,D,57,55.0,0.0,0.0,55.0,13.0,24.0,16.0,2.0,42.0,45.0,9.0,1.0,296.0,228.0,296.0,215.0,48.0,4.0,3.0,23.0,21.0,5.0,5.0,1.0,0.0,0.0,0.0
PERRON,DAVID,L,57,51.0,0.0,0.0,51.0,15.0,17.0,17.0,2.0,37.0,41.0,10.0,0.0,240.0,175.0,185.0,165.0,44.0,4.0,3.0,28.0,3.0,7.0,4.0,2.0,7.0,0.0,0.0
BOURQUE,GABRIEL,L,57,8.0,0.0,0.0,8.0,3.0,3.0,2.0,0.0,7.0,7.0,0.0,1.0,40.0,36.0,44.0,30.0,5.0,3.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
MILLER,ANDREW,C,58,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,12.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARRICK,CONNOR,D,58,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,5.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SAVARD,DAVID,D,58,60.0,0.0,2.0,58.0,15.0,23.0,21.0,1.0,45.0,46.0,12.0,2.0,263.0,201.0,302.0,218.0,56.0,1.0,3.0,15.0,27.0,17.0,1.0,0.0,0.0,0.0,0.0
LETANG,KRIS,D,58,53.0,1.0,0.0,52.0,22.0,15.0,15.0,1.0,31.0,33.0,17.0,3.0,384.0,265.0,326.0,239.0,47.0,3.0,3.0,19.0,26.0,7.0,1.0,0.0,0.0,0.0,0.0
KYLINGTON,OLIVER,D,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEDUN,TAYLOR,D,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEIER,TAYLOR,L,58,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,6.0,5.0,11.0,11.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SCHALLER,TIM,C,59,4.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,14.0,14.0,24.0,21.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
JOSI,ROMAN,D,59,74.0,1.0,0.0,73.0,18.0,21.0,32.0,3.0,50.0,57.0,15.0,2.0,439.0,332.0,375.0,270.0,57.0,14.0,3.0,37.0,23.0,7.0,6.0,0.0,1.0,0.0,0.0
DZIURZYNSKI,DAVE,L,59,5.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,5.0,5.0,0.0,0.0,13.0,12.0,31.0,30.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
BURMISTROV,ALEXANDER,C,6,51.0,0.0,0.0,51.0,13.0,21.0,16.0,1.0,46.0,47.0,4.0,0.0,188.0,154.0,240.0,174.0,41.0,8.0,2.0,35.0,4.0,2.0,4.0,2.0,3.0,0.0,1.0
PARDY,ADAM,D,6,5.0,0.0,0.0,5.0,2.0,1.0,2.0,0.0,5.0,5.0,0.0,0.0,31.0,30.0,40.0,28.0,5.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
PETROVIC,ALEX,D,6,25.0,0.0,1.0,24.0,6.0,9.0,10.0,0.0,24.0,25.0,0.0,0.0,195.0,174.0,214.0,165.0,23.0,2.0,0.0,10.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0
GREENE,ANDY,D,6,42.0,0.0,1.0,41.0,11.0,15.0,14.0,2.0,35.0,40.0,0.0,2.0,224.0,189.0,360.0,238.0,38.0,3.0,1.0,16.0,19.0,6.0,0.0,0.0,1.0,0.0,0.0
STRALMAN,ANTON,D,6,48.0,2.0,0.0,46.0,16.0,14.0,13.0,5.0,35.0,45.0,2.0,1.0,315.0,227.0,277.0,188.0,40.0,5.0,3.0,25.0,16.0,2.0,2.0,0.0,3.0,0.0,0.0
WIDEMAN,DENNIS,D,6,39.0,0.0,0.0,39.0,16.0,9.0,14.0,0.0,26.0,27.0,12.0,0.0,200.0,141.0,190.0,152.0,29.0,8.0,2.0,12.0,21.0,5.0,1.0,0.0,0.0,0.0,0.0
MCILRATH,DYLAN,D,6,18.0,0.0,0.0,18.0,7.0,6.0,5.0,0.0,18.0,18.0,0.0,0.0,91.0,89.0,87.0,81.0,15.0,3.0,0.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0
JOHNSON,ERIK,D,6,52.0,1.0,2.0,49.0,19.0,12.0,20.0,1.0,41.0,42.0,10.0,0.0,258.0,196.0,350.0,244.0,46.0,4.0,2.0,24.0,14.0,9.0,4.0,1.0,0.0,0.0,0.0
PATERYN,GREG,D,6,16.0,0.0,1.0,15.0,8.0,2.0,6.0,0.0,15.0,15.0,1.0,0.0,102.0,95.0,120.0,90.0,14.0,2.0,0.0,6.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0
MUZZIN,JAKE,D,6,94.0,1.0,1.0,92.0,27.0,38.0,29.0,0.0,66.0,72.0,22.0,0.0,490.0,375.0,345.0,258.0,83.0,8.0,3.0,50.0,33.0,9.0,2.0,0.0,0.0,0.0,0.0
EDMUNDSON,JOEL,D,6,43.0,0.0,1.0,42.0,13.0,19.0,11.0,0.0,43.0,43.0,0.0,0.0,206.0,200.0,180.0,149.0,38.0,5.0,0.0,17.0,15.0,9.0,0.0,0.0,2.0,0.0,0.0
SCANDELLA,MARCO,D,6,64.0,1.0,2.0,61.0,16.0,27.0,21.0,0.0,56.0,60.0,4.0,0.0,230.0,201.0,300.0,244.0,57.0,6.0,1.0,22.0,30.0,8.0,2.0,0.0,2.0,0.0,0.0
WEBER,MIKE,D,6,15.0,0.0,0.0,15.0,6.0,6.0,3.0,0.0,15.0,15.0,0.0,0.0,114.0,110.0,136.0,113.0,15.0,0.0,0.0,8.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
PULOCK,RYAN,D,6,13.0,0.0,0.0,13.0,5.0,3.0,5.0,0.0,9.0,9.0,4.0,0.0,56.0,46.0,41.0,34.0,11.0,0.0,2.0,1.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0
WEBER,SHEA,D,6,91.0,2.0,4.0,85.0,24.0,34.0,29.0,4.0,61.0,67.0,24.0,0.0,426.0,324.0,350.0,250.0,78.0,10.0,3.0,33.0,50.0,6.0,1.0,1.0,0.0,0.0,0.0
DALEY,TREVOR,D,6,53.0,0.0,1.0,52.0,20.0,20.0,13.0,0.0,43.0,44.0,9.0,0.0,281.0,228.0,223.0,197.0,47.0,4.0,2.0,23.0,25.0,2.0,1.0,2.0,0.0,0.0,0.0
WEBER,YANNICK,D,6,34.0,0.0,0.0,34.0,11.0,12.0,11.0,0.0,22.0,23.0,11.0,0.0,170.0,125.0,137.0,121.0,27.0,5.0,2.0,11.0,17.0,3.0,3.0,0.0,0.0,0.0,0.0
RYAN,BOBBY,R,6,67.0,0.0,2.0,65.0,23.0,25.0,17.0,2.0,48.0,52.0,15.0,0.0,306.0,185.0,227.0,199.0,61.0,5.0,1.0,40.0,6.0,9.0,4.0,3.0,3.0,0.0,2.0
GRANLUND,MARKUS,C,60,28.0,0.0,0.0,28.0,9.0,12.0,7.0,0.0,24.0,24.0,3.0,1.0,101.0,81.0,128.0,105.0,19.0,9.0,0.0,17.0,1.0,5.0,0.0,1.0,4.0,0.0,0.0
TREUTLE,NIKLAS,G,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BENOIT,ANDRE,D,61,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KULAK,BRETT,D,61,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,3.0,3.0,0.0,0.0,21.0,21.0,27.0,26.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
BRAUN,JUSTIN,D,61,43.0,0.0,0.0,43.0,14.0,14.0,12.0,3.0,35.0,41.0,1.0,1.0,296.0,260.0,307.0,222.0,41.0,1.0,1.0,15.0,16.0,9.0,0.0,1.0,2.0,0.0,0.0
OUELLET,XAVIER,D,61,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,17.0,15.0,10.0,9.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
NASH,RICK,L,61,71.0,1.0,1.0,69.0,24.0,26.0,18.0,3.0,60.0,64.0,5.0,2.0,226.0,162.0,193.0,165.0,62.0,2.0,7.0,41.0,3.0,11.0,6.0,2.0,8.0,0.0,0.0
PLOTNIKOV,SERGEI,L,61,21.0,0.0,0.0,21.0,7.0,8.0,6.0,0.0,20.0,20.0,1.0,0.0,93.0,91.0,68.0,64.0,17.0,2.0,2.0,10.0,4.0,1.0,3.0,0.0,2.0,0.0,1.0
TOLCHINSKY,SERGEY,L,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STONE,MARK,R,61,65.0,3.0,2.0,60.0,28.0,16.0,21.0,0.0,43.0,53.0,10.0,2.0,355.0,230.0,285.0,219.0,49.0,11.0,5.0,39.0,5.0,8.0,5.0,3.0,5.0,0.0,0.0
SUSTR,ANDREJ,D,62,34.0,0.0,0.0,34.0,14.0,14.0,6.0,0.0,32.0,32.0,1.0,1.0,242.0,236.0,266.0,203.0,24.0,9.0,1.0,20.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0
GRYBA,ERIC,D,62,29.0,0.0,0.0,29.0,7.0,11.0,10.0,1.0,28.0,28.0,0.0,1.0,159.0,152.0,216.0,170.0,28.0,0.0,1.0,10.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0
TROTMAN,ZACH,D,62,17.0,0.0,0.0,17.0,4.0,7.0,5.0,1.0,14.0,16.0,1.0,0.0,120.0,103.0,174.0,147.0,17.0,0.0,0.0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0
HAGELIN,CARL,L,62,21.0,1.0,0.0,20.0,7.0,6.0,6.0,2.0,17.0,21.0,0.0,0.0,94.0,85.0,93.0,73.0,17.0,4.0,0.0,13.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0
